docid,dirid,keywords,keywords_nouns,ur,topic
483890456,120818,질문하남교산 특공 질문 하남교산 A-2 블록 특공 질문이요. 경기도 거주하면 생애최초 신생아 신혼부부 특공에서 하남시 거주기간이 없으면 경기도 물량에서 하남시 당해에서 점수로 안되는거 아닌가요?,특공 블록 특공 거주 생애 최초 신생아 신혼부부 특공 거주 기간 점수,rural,1
485600863,120931,질문고칼로리 저녁 뭐가 좋을까요? 든든한 고칼로리 저녁 메뉴 고민 중입니다.,고칼로리 저녁 뭐 고칼로리 저녁 메뉴 고민,rural,2
485587918,120931,질문법무부 서신 접수불가 여자후배 두명이 분류심사원에 들어가서 거의 1달동안은 서신 되다가 사회에 못나오고 9 10호 받아서 서신 보낼려고 여자소년원은 학교 안다니면 청주 학교 다니면 안양이라 안양으로 생일 이름 정보 싹다 맞게 접수시간안에 10번 이상 넘게 보내도 두명 다 접수불가만 떠요 어떡할까요 답답하다가 이젠 짜증나는데 해결책 아시는분,법무부 접수 불가 여자후배 분류 심사 사회 소년원 정보 싹 접수 시간 접수 불가 젠 해결 책 분,rural,2
485586563,120931,질문화성시 산후도우미 업체 추천좀 부탁드려요 저는 화성시에사는 11월예정일인 초산모인데요 잘하는산후도우미분 추천부탁드려요 화성시아니더라도 수원시도괜찮습니다,도우미 업체 좀 도우미,rural,3
485586125,120931,질문특성화고 부모님 설득 안녕하세요 특성화고 (한국 펫 고등학교)에 진학하길 희망하는 중학교 2학년 학생입니다. 저는 이루고 싶은 꿈이 있고 그 꿈을 더 빠르게 이루기 위해 특성화고에 진학하길 희망하고 있습니다. 하지만 부모님 반대가 심하여 걱정입니다. 제가 가려는 고등학교는 경북 봉화군에 위치한 고등학교인데 부모님께서 너무 시골에 거리도 멀고 특성화고는 공부를 못 하는 학생들이 가는 곳이며 학생의 수도 너무 적다며 반대하십니다. 또한 대학에 가서 할 수 있는 일들은 대학에서 하라고 하십니다. 하지만 제가 생각하기엔 학생의 수도 130명이 넘고 학생 성비도 여성이 80%에 100% 기숙사 생활이라 걱정하실 필요가 없을 것 같은데 제 생각을 말씀드리면 언제나 안된다며 화만 내시니 답답합니다. 자동차로 2시간 30 걸리는 먼 학교긴 하지만 저는 꼭 이 학교에 진학하고 싶은데 부모님을 설득할 방법이 있을까요? 저는 제 꿈을 이루기 위해 가는 곳이므로 최선을 다할 것입니다. 감사합니다.,특성화고 부모님 설득 특성화고 한국 펫 고등학교 진학 희망 중학교 학년 학생 꿈 그 꿈 더 위해 특성화고 진학 희망 부모님 반대 걱정 제 고등학교 경북 위치 고등학교 부모님 시골 특성화고 공부 못 학생 곳 학생 반대 또한 하라 제 생각 학생 학생 성비 여성 기숙사 생활 걱정 필요 것 제 생각 화만 내시 자동차 꼭 진학 부모님 설득 방법 제 꿈 위해 곳이므 최선 것,rural,3
485540726,120931,질문并祈求村庄的安宁. 분석 并祈求村庄的安宁. 마을의 안녕을 기원한다. 의 의미인데 여기서 并은 무엇인가요?,분석 마을 기원 의미 여기 은 무엇,rural,0
485569344,120931,질문밥인?  개인? 차량구매  고민 안녕하세요 1억정도하는 차량구매하려고하는데요. 사업자가 제명의로된 개인.법인 두개가있습니다 법인으로살지 개인으로살지 뭔가더좋은지 고민입니다. 어떻게 효율적일까요? 개인구매 종소세38%+건보료6% = 44% (1년 1500만 공제시) 660만원 세금공제혜택이 있습니다. 5년만타도 3천만원 세이브되는거죠. 근데 일단 제돈이들어가죠. 법인구매 말그대로 법인돈을 이용해서 차를구매하기때문에 제개인적인돈은 부담이없습니다. 제 법인이구요. 법인돈을 제가 개인적으로쓸수없기때문에 법인리스를 이용해서 법인돈을 활용? 하는거죠. ※ 업무목적으로 차량구매입니다.,밥 개인 차량 고민 차량 사업자 명의 개인 법인 개 법인 살 개인 살 뭔가 더 고민 효율 개인 건 보료 제시 세금 혜택 세이브 일단 돈 법인 말 그대로 법인 돈 이용 때문 개인 돈 부담 제 법인 이구 법인 돈 제 개인 때문 법인 리스 이용 법인 돈 활용 업무 목적 차량,rural,0
485548987,120931,질문신생아 특례 버팀목대출 조건 안녕하세요! 26년 1월 출산예정인 예비아빠입니다! 다름이 아니라 이번에 출산하면서 신생아 대출로 주택 매매를 하려고 생각중입니다. 신생아 특례대출이 전용면적 85제곱미터이하/ 주택가격 9억원이하 주택이면 대출 가능하다고 알고 있습니다. 출산 전에 미리 7-8억 되는 주택을 매매 하고싶은데 출산예정일인 26년 1월 전에 미리 대출신청접수가 가능한걸까요~? 출산 후에 신청 가능하다는 말도 있고 출산 전에도 신청 가능하다는 말이 있어서요!!,신생아 특례 버팀목 대출 조건 출산 예비아빠 이번 출산 신생아 대출 주택 매매 생각 신생아 특례대출 전용 면적 제곱미터 주택 가격 주택 이면 대출 알 출산 미리 주택 매매 출산 예정일 미리 대출 접수 출산 말 출산 말,rural,2
485540821,120931,질문안녕하세요 5월27일 결렬시 다음날 28일 파업 경기도 시내버스도 한다고 하는데 그중 광역버스 이때 동참하나요??,결렬 다음 날 파업 시내버스 광역버스 때 동참,rural,5
485533764,120931,질문화성향남에서 서울구의동 이사문의 화성향남에서 서울 구의역부근 오피스텔이사입니다 향남은 아파트1층이고 오피스텔은 넓은 엘베있습니다 큰짐은 슈퍼싱글침대1인용원형 테이블이고 나머지는 전자렌지이불외에는 이사박스3~4개정도입니다 짐옮겨주셔야하구요 비용이 얼마나 될까요? 6월 9일이나10일 이사하려합니다,오피스텔 아파트 층 오피스텔 엘베 짐 슈퍼 싱글 침대 인용 원형 테이블 나머지 전자렌지 이불 박스 짐 비용 얼마나,rural,0
485530204,120931,질문*약혐 주의* 발가락 이상 증세 안녕하세요 22살 식당 일하는 평범한 청년입니다. 다름이 아니라 몇일 전부터 발가락에 습진이 생긴건지 아니면 무슨 병에 걸린건지 발가락 사이사이가 벌레가 파먹은것 마냥 자구 똥글똥글하게 습진? 같은게 생기더라구요. 원래 주방화를 신고 12시간 가량 근무를 하는데 발냄새가 한 번 엄청 심각할 정도로 심해졌다가 잘 씻고 말리면 괜찮겠지 하면서 그냥저냥 지내다보니 냄새는 코 박고 맏지않는 이상은 많이 나지는 안는데 냄새가 안나니깐 발가락 생태가 점점 괴상해 지고 있습니다… 혹여나 저 같은 분들이나 이런거 잘 아시는 분들 계시면 꼭 좀 알려주십쇼… 많이 심각한 상태 인건지…. 사진도 같이 첨부 해두었습니다…,약혐 주의 발가락 증세 살 식당 청년 발가락 습진 무슨 병 발가락 사이사이 벌레 것 마냥 자구 똥글똥글 습진 원래 주방 신고 가량 근무 냄새 말리 냄새 코 맏 이상은 냄새 안나 발가락 생태 점점 지고 혹 분 계시 꼭 좀 쇼 상태 첨부,rural,0
485527771,120931,질문진드기인가요 급해요 ㅠㅠ 안녕하세요 이거 진드기인가요 ㅠㅠㅠㅠㅠㅠㅠ심각합니다.. 뭔지 정확히 아시는분 있나요,진드기 진드기 분,rural,3
485521492,120931,질문세대주 변경 안녕하세요 부모님과 와이프와 딸이 한가구 에서 살고 있는 세대원 입니다. 부모님이 연세도 70이되시고 해서 실제적 가장인 제가 세대원에서 세대주로 변경을 하려고 하는데 해야 할지 말아야 할지 …. 저는 공무원으로 근무 중이며 현 거주지는 어머니 명의로 되어 있고 3년 후에 재개발 중인 집도 아버지 명의 또는 재 명의로 구입예정입니다. 부모님은 무직이며 부모님을 세대원으로 바꿀경우 부모님께서 받는 혜택이 더 있을까요? 또 제가 받는 불이익이란것도 있을까요? 전혀 아는 바가 없어 문의 드려요 ㅠㅠ,세대주 변경 부모님 와이프 딸 살 세대 부모님 연세 실제 제 세대 세대주 변경 공무원 근무 거주 어머니 명의 재개발 집도 아버지 명의 명의 구입 부모님 무직 부모님 세대 경우 부모님 혜택 더 또 제 불이익 것 전혀 바,rural,2
485520971,120931,질문안녕하세요 이 문제 도저히 모르겠습니다 이해가 하나도 안되네요 힌트는 이것인데 봐도 힌트를 봐도 모르겠습니다 Bat = 12V R 1  = 47Ω R 2  = 100Ω R 3  = 330Ω R 4 = 1kΩ F = fuse S= switch Bat = voltage source 파란색 동그라미 = voltmeter 빨간색 동그라미 = ammeter 전기 고수 분들 부탁 드립니다,문제 도저히 이해 하나 힌트 것 힌트 파란색 동그라미 빨간색 동그라미 전기 부탁,rural,6
485509651,120931,질문~~선생님 좋은답변 감사드려요?~~ 반갑습니다 선생님 저는 창원에서 벗어나 서울에 있는 인력사무소에 연락을 드려서 건설현장청소 일당제 일자리 알아보고 파출부 모집하는 곳에 다음주 월요일에 연락을 드린다고 했더니 네라고 하셨는데 약간의 희망을 가져보고 나만의 보금자리 마련을 할수 있다면 단기알바로 5일에서 10일동안 엄마한테 필요한 것 사드리고 해야하거든요...부모님한테 하루라도 빨리 좋은 아파트 마련해드리고 싶은데 걱정이 되요,선생님 감사 선생님 인력 사무소 연락 건설 현장 일당제 일자리 파출부 모집 곳 다음주 월요일 연락 네 약간 희망 보고 보금자리 단기 알바로 엄마 것 사드 부모님 하루 아파트 걱정,rural,2
485508563,120931,질문경기도 화성시 향남읍에서 전라남도 광양시 광양읍이사 경기도 화성시 향남읍에서 전라남도 광양시 광양읍까지 투룸 이사비용 어느정도 들까요? 세탁기1개 냉장고1개 침대두개 정도가 가구예요,투룸 비용 세탁기 개 냉장고 개 침대 개,rural,0
485507786,120931,질문중2가 혼자 반나절만에 갔다 올 만한 곳이 있을까요? 일단 저는 화성시에 살아서 너무 지방 쪽만 아니라면 어디든 괜찮아요. 지금까지 생각해본게 좀 멀지만 제부도 밖에 없어서 다른 괜찮은 곳이 있는지 궁금해요. 그런데 서울이나 수원 같이 핫플레이스가 있는 곳은 좀 꺼려지네요... 바다를 보고 싶기도 하고 혼자 생각 정리할 시간이 필요해서 예요. 친구들한테 추천 받아보니 바다 얘기하니까 다시 생각해보라고 너 잘하고 있다는 말밖에 안 해서 도움이 안 되더라구요..ㅋㅋㅋ 이 글이 얼마나 뜰진 모르겠지만 만약 답글이 달리게 된다면 오늘 오후 2시 반까지는 있었으면 좋겠어요! 조만간 이렇게 어디 갈 생각이어서 이 시간 지나더라도 추천해주세요!,혼자 반나절 만 곳 일단 쪽 어디 생각 좀 제부도 다른 곳 핫 레이스 곳 좀 바다 보고 혼자 생각 시간 친구 바다 얘기 생각 너 말 도움 글 얼마나 만약 답글 달리 오후 반 조만간 어디 생각 시간,rural,4
485372062,120931,질문고등학생 장사 안녕하세요 고등학교 3학년 남학생입니다. 제가 공부를 안합니다 지금까지 그냥 알바를하면서 놀고다녔는데요. 나중에 뭐를할지 생각을하다가 고깃집알바를 하는데 장사를 해볼까라는 생각이 들었습니다. 알바를 같이하는 친구가있는데 이친구가 옛날부터 같이 동업을하자고 제안도 했구요. 그래서 지금부터 군대 가기전까지 학교를 다니면서 주 6일 출근하면서 달에 100만원씩 적금을넣고 군대는 되는대로 바로 가서 군대 월급을 전부다 모으고 나올려고하는데요. 고민이 너무 많습니다. 전역을하면 알바를 오전부터 오후 늦게까지 출근하면서 돈을 모을려고하는데 현실적으로 알바만 하면서 사업자본을 모을수 있는지 모르겠고 사업자본도 대략얼마드는지도 너무 궁금합니다. 그리고 친구가 같이 동업을하자는데 친구를믿고 동업을 하는것도 맞는지도 모르겠습니다. 어찌저찌 가게를 차렸다고해도 잘 안될수도있는 리스크도 너무 생각이 많아지구요. 가게도 차릴거면 솔직히 30살 전에는 차리고싶습니다. 조언좀 부탁드릴게요,고등학생 고등학교 학년 남학생 제 공부 그냥 알바 나중 뭐 생각 고깃집 알바 생각 알바 친구 친구 옛날 동업 하자 제안 군대 출근 군대 바로 군대 월급 전부 고민 전역 알바 오후 출근 돈 현실 알바 사업 자본 사업자 본도 대략 얼마 친구 동업 친구 동업 가게 리스크 생각 가게 살 조언 좀,rural,2
485492579,120931,질문핸드폰을 침대 밑에 떨궜는데 사라졌어요 제가 침대에 누워있다가 핸드폰을 실수로 침대 사이 공간에 떨어뜨렸는데요.. 귀찮아서 이따 주워야지~하고 몇분뒤에 주우려고 했는데 보니까 핸드폰이 사라진거에요 침대 사이랑 매트리스도 들어보고 이것저것 다 해봤는데 없어요ㅠㅠ 배터리도 꽤 많았는데 한 80프로? 근데 다른폰으로 전화를해봤는데 꺼져있대요... 어떡하죠 너무슬퍼요ㅠㅠ 제발 찾는법 좀 알려주세요,핸드폰 침대 밑 제 침대 핸드폰 실수 침대 사이 공간 이따 분뒤 우려 보 핸드폰 침대 사이 매트리스 보고 것 것 배터리 꽤 프로 폰 제발 좀,rural,6
485435920,120931,질문특성화에서 일반고로 전학 안녕하세요 현재 특성화고 재학중인 2학년입니다 일반고로 현재 전학 갈 수 있을까요? 집안사정으로 지방(전라남도쪽이라고 듣기는했는데)으로 이사를 가게되었는데 특성화고는 수도권에 있습니다.. 현재 보면 갑자기 지도가 뜨는데 화성시쪽으러 거기에서 안 살고 특성화 안다닙니다 그쪽으로 ㅜㅜ,특성 일반 전학 현재 특성화고 재학 학년 일반 현재 전학 집안 쪽 듣기 가게 특성화고 수도권 현재 갑자기 쪽 으러 살 특성 쪽,rural,3
